output:tensor([[-0.4181]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.4530]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2603]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.4696]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1889]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1968]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.6692]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.4570]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0550]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1117]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2645]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5639]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2115]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.4792]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1150]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.8443]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.3095]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5159]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5402]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2511]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.6206]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5382]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5736]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.9592]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.3927]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5770]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.3386]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5238]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5799]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.8628]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.4105]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.4265]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.6575]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.6863]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5480]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.7353]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.4624]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.8379]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5952]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.7773]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5281]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.9806]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.4941]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.8142]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.6476]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.7989]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.6696]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.7724]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0738]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.8282]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.4164]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.7154]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5098]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.7029]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.9357]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.7367]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5534]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.6331]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.7475]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.4333]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5223]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.4279]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.6625]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5853]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2910]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.3301]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.6499]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1430]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5104]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.7278]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.8537]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5018]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.4053]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.7779]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.3653]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2037]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2591]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2344]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5333]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.8166]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5258]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5140]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.3114]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5145]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.4770]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2895]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5523]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0186]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.3315]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.4895]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0338]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.3349]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5557]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.6011]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1342]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.3885]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.3895]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0683]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1009]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1993]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.7558]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.4449]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5121]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.3864]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0960]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.7729]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.5866]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.5009]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.1712]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.9558]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.4143]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2044]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.5331]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.3540]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.5177]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.4225]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.4526]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0714]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.0465]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.4919]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.1736]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.9552]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[2.2158]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[2.8573]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.6111]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.2659]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2587]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.6127]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[2.3133]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.3356]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0023]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.1822]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[2.8005]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.3479]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.7638]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.9554]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2656]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.9160]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[3.4684]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.8437]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.7128]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.1621]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.2427]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.7369]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[3.6508]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.5194]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.1684]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[3.6944]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.0090]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[2.1054]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[2.6379]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[3.9609]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0742]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[4.1162]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[2.0058]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[2.7484]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[3.7304]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[4.7355]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[3.1141]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[2.1546]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[4.4487]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[2.4306]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[2.9614]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[2.3950]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[2.7271]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2574]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[2.9294]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[5.1961]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.0518]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[3.1983]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.9456]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5020]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.6650]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.6982]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.1196]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.6486]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.7095]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[4.0001]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.6915]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[3.5971]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.6199]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.6649]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.8790]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[2.6168]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.3459]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[3.1903]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.3994]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[3.3784]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[3.1714]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.4391]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[2.0049]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[2.9794]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[3.3868]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[2.7345]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.1651]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[2.1374]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[2.6495]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.6398]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.1990]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.0600]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[2.9161]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.8217]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.4068]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.9636]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[2.3949]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.6610]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.7880]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1852]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.0624]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.3756]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0276]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.9000]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0985]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0698]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2458]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[1.1831]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.6744]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0080]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.3405]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1736]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5600]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.5518]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1027]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5540]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5376]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.3696]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.8074]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.8595]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.6882]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5823]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.1075]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.9715]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.6458]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.9789]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.9746]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.0140]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.0666]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.1320]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.1887]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.2327]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.2731]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.3296]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.3376]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.2209]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.3930]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.5799]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-2.0798]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.6184]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.2851]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.0326]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.6785]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.9412]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.7148]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-2.1837]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.6567]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.8723]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-2.7215]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.6595]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.3493]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.6358]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.8749]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.2124]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.8524]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.5149]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.3310]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.0536]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.6514]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.7131]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.9855]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.5559]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.2682]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.7232]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.2132]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1418]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-2.4565]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.7469]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-2.2446]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.9513]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.8817]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-2.0771]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-2.7114]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-3.9421]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-2.0842]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.1206]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.2668]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.7037]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.5516]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.4050]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.1524]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.2509]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.7824]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.3168]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-2.5777]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.7436]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-2.0088]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.7808]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.6917]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.1922]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.7084]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.6389]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.9177]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.8720]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.3247]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-2.1475]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.1195]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.4266]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.4515]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.0270]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.5627]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.2264]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.0456]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.1789]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.1446]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.8097]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.2966]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.1054]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.2108]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.1509]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.1764]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.1635]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.7439]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.1782]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.0406]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.0722]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.9707]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.2718]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.0892]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.2979]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.0259]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5433]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.5373]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.4907]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.2635]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.3308]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.0627]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.7885]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.6374]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.8281]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2114]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2283]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.3206]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.4404]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.6615]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-2.3674]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-2.1953]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.5073]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.2187]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-1.3734]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.7780]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1972]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-3.0361]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.3933]], device='cuda:0', grad_fn=<AddmmBackward0>)
