output:tensor([[-0.2815]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1770]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.4631]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1531]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1279]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.3715]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0955]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.4153]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.4154]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.3701]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.5559]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.5958]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.4578]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.4844]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.4303]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.3939]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.3325]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2298]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1129]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0241]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1352]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.3978]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.3200]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.3707]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.4701]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.3601]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.4707]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.3231]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.4209]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.3892]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.4833]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.4026]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1691]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0100]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0260]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.3137]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1551]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1298]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2296]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.3035]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1137]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0496]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0934]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1740]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0979]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.3540]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.4156]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.3836]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0624]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0497]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.3227]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1777]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1138]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.3618]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0069]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.6084]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0440]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2372]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0430]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2858]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1520]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.3879]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0513]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1695]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1437]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2444]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2056]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0760]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0968]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5020]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.3555]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2284]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1339]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.3059]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0088]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0430]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2715]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0626]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1081]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2894]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.4918]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2030]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2320]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.4394]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0390]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2653]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0314]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1484]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2081]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0593]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1791]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2131]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1730]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0395]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2371]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0902]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0227]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1952]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1641]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0904]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.2724]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0465]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1140]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2266]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1754]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0083]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1521]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0455]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0974]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0440]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0097]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0633]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0948]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0167]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0187]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.3910]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1500]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0654]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0832]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1963]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0816]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1499]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.1343]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0425]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0409]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0215]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0575]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0267]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2070]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0390]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0717]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1162]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0743]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0622]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2618]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2117]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0464]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1391]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0331]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0972]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0811]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1725]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0214]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0350]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0035]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1294]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0100]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0825]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1126]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0736]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0982]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1622]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0450]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1175]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0339]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1614]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1511]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1881]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2320]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1184]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0638]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0024]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0605]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[0.0275]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1398]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0860]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1460]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1507]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1064]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1685]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1380]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2186]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2717]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1618]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2022]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1990]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1843]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1577]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1617]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0805]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1608]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2091]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2033]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1088]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1557]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1833]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2386]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2469]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1700]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2300]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1524]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2762]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2334]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2288]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2271]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2016]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.1901]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2238]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.0995]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2030]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2747]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2705]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2882]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2680]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2323]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2359]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2275]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2535]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2324]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2348]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2822]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2912]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2618]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2929]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2786]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2765]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2960]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.3041]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2994]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2910]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2993]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.3031]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.3094]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.3099]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.3182]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2965]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.2959]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.3188]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.3302]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.3396]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.3362]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.3324]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.3260]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.3324]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.3253]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.3655]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.3626]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.3694]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.3525]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.3311]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.3919]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.3614]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.3714]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.3335]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.3990]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.3709]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.3891]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.4130]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.4297]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.3437]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.3851]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.3806]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.4100]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.4668]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.3958]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.4643]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.4400]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.4222]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.4224]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.4566]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.4848]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.3945]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.3740]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.4233]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.4641]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.4234]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5070]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5484]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.4869]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.3680]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.3639]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.4471]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5138]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.4921]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5150]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.4356]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.3986]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.4879]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5486]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.4800]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5097]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.4966]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.4290]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.4311]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.4279]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5137]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5147]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.4831]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5633]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.4970]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5914]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.6221]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5317]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5080]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5420]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5790]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5436]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.4667]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.6312]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5412]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5660]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.6651]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.6089]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.4914]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5849]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.6838]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5839]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.4768]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.6831]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.7297]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.6011]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5811]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.6879]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.6079]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5783]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.6375]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.4184]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.7021]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5095]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.6194]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.6383]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5237]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5616]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5796]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.4684]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.6741]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.7285]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.7920]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.6445]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.7182]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.7483]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5866]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.6644]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5020]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.6118]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.8491]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.7982]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.6248]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.6749]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.8188]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.7357]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.9354]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.5979]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.6815]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.7261]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.6629]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.6968]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.8095]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.8384]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.6552]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.7292]], device='cuda:0', grad_fn=<AddmmBackward0>)
output:tensor([[-0.6907]], device='cuda:0', grad_fn=<AddmmBackward0>)
