smiles,y_label
CC(=O)Nc1ccc(C(=O)N/N=C/c2cn(Cc3ccccc3)c3ccccc23)cc1,1
CCCCCCCC/C=C/CCCCCCCC(=O)OC[C@@H](CO[P@](=O)(Oc1ccccc1)N(CCCl)CCCl)OC(=O)CCCCCCC/C=C\CCCCCCCC,1
C=C(C)CC(C)(CCl)CCl,1
N#C/C(=C/c1ccc(OCc2ccc([N+](=O)[O-])cc2)cc1)c1cccc(Cl)c1,1
O=C(N/N=C\c1ccc(OCc2ccc3ccccc3c2)c(I)c1)c1cc(-c2ccccc2)nc2ccccc21,1
O=C1C[C@H](c2ccc(F)cc2)C(=O)O1,0
Cc1nc(N2CCOCC2)sc1C(=O)NNS(=O)(=O)c1ccccc1,0
COC(=O)c1ccc(Cl)c(-n2c(C)cc(/C=N\NC(=O)c3ccc4ccccc4c3)c2C)c1,1
CCCn1nc(C(=O)NNC(=O)c2csc(N3CCOCC3)n2)ccc1=O,0
Nc1nonc1C(=O)NNC(=O)c1cccc(F)c1,0
CC(C)(C)[Si](C)(C)O[C@@H]1CCNC1,1
CCOc1ccc(/C=N\NC(=O)COc2ccccc2)cc1,1
O=C(NNC(=O)c1ccc(Cl)nc1)c1ccncc1,0
Cc1cc(/C=N\NC(=O)CC(=O)NC(C)C)c(C)n1-c1ccccc1,1
C=CCNC(=O)[C@@H]1[C@H]2C[C@H]3[C@H](OC(=O)[C@@H]31)[C@H]2Br,0
CC1=C(C#N)c2nc(N)c(C#N)c(C)c2/C1=C/c1cc(-c2ccccc2)n(-c2ccccc2)c1-c1ccccc1,1
Nc1ccc(SS(=O)(=O)O)cc1,0
O=C(NN=Cc1cccnc1)C1CCN(S(=O)(=O)c2cccs2)CC1,0
COc1ccc(CC(=O)N/N=C/c2ccc([N+](=O)[O-])s2)cc1OC,1
O=C(CCN1C(=O)c2ccccc2C1=O)NNc1ccccn1,0
COc1cc(/C=N/NC(C)=O)cc(Cl)c1OCc1cccc(C(=O)O)c1,1
C[C@@H](O)[C@H](NC(=O)OCc1ccccc1)C(=O)NN,0
Cc1cc(/C=N\NC(=O)Cc2ccccc2)c(C)n1-c1ccc(Br)cc1F,1
Cc1nn(Cc2c(F)cccc2Cl)c(C)c1N=C=S,1
Cc1cc(S(=O)(=O)NNC(=O)c2cccn2C)ccc1OCCCC(=O)O,0
COc1cc(C=NNC(=O)c2[nH]c3ccc(Br)cc3c2-c2ccccc2)ccc1OC(=O)c1ccco1,1
CCOc1c(I)cc(I)cc1C=C(C#N)C#N,1
CC(=NNC(=O)[C@@H]1CCS(=O)(=O)C1)c1cc(C)oc1C,0
CC(=O)Nc1ccc(C(=O)N/N=C/c2cc(Cl)ccc2OCc2cccc(Cl)c2)cc1,1
CCOc1ccc2ccccc2c1/C=N/NC(=O)CNC(=O)c1ccc2c(c1)OCCO2,1
C/C(=N\NC(=O)Cn1nc(C)c(Br)c1C)c1ccc(OCC(N)=O)cc1,0
N#CC1=C(N)Oc2nc(SCc3ccc(Cl)cc3)nc(N)c2[C@H]1c1ccc(C(F)(F)F)cc1,1
OB(O)c1cc(CN2CCCC2)ccc1F,0
COC(=O)/C(C#N)=C/c1cc(C[S@](=O)c2nnnn2C)cs1,0
CC(C)=NNC(=O)CN(c1cccnc1)S(=O)(=O)c1ccccc1,0
O=C(CSc1nc2ccccc2s1)NNC(=O)C[C@@H]1SC(=O)NC1=O,0
CCOc1cc(/C=C(\C#N)c2ccc(Cl)cc2)ccc1Oc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1
COc1cc(/C=N\NC(=O)c2ccccn2)ccc1O,0
NC(=O)C1CCN(C(=O)CCC(=O)NNC(=O)c2cccnc2)CC1,0
O=C(NNC(=O)c1ccc(F)cc1)Nn1cnc2ccccc21,0
Cc1nc(/C=C\C(=O)NNC(=O)c2cccc3cccnc32)cs1,1
COCCn1c(C)cc2c(c1=O)[C@H](c1ccccc1F)C(C#N)=C(N)O2,1
C/C(N)=C(/C#N)C(=O)COC(=O)c1cc2ccccc2oc1=O,0
O=C(Cc1cccs1)NNC(=O)[C@H]1COc2ccccc2O1,0
COc1ccc(O)c(/C=N/NC(=O)CNC(=O)c2ccc(C)cc2)c1,0
CCOc1ccc(S(=O)(=O)N(CC(=O)N/N=C/c2c(O)ccc3ccccc32)c2ccccc2)cc1,1
Cc1cc(C(F)F)nn1CC(=O)NN,0
CN(C)S(=O)(=O)c1cccc(C(=O)NN)c1,0
Cc1ccc(/C=N/NC(=O)C(=O)NCCc2ccccc2)cc1,0
Cc1cc(C(=O)NNC(=O)c2sc(N3CCOCC3)nc2C)c(C)o1,0
O=C(NN=Cc1ccc(O)cc1)c1ccncc1,0
O=C(NNc1ccccc1OCc1ccccc1)[C@H]1CC(=O)N(c2ccc(Br)cc2)C1,1
Cc1ccc(C)n1-c1sccc1C(=O)NN,0
N#C/C(=C\c1cc(Cl)cc(Cl)c1OS(=O)(=O)c1ccc(Cl)cc1)C(=O)Nc1ccc(O)cc1,1
CN1[C@@H]2C=C3C(C#N)=C(N)C(C#N)(C#N)[C@@H](c4ccc(Br)cc4)[C@@H]3[C@@H]1CC2,1
CC1=C(C(=O)Nc2ccccc2)[C@@H](c2ccccc2Cl)C(C#N)=C(SCC(=O)Nc2cccc(C(F)(F)F)c2)N1,1
CN(C)C(=O)[C@@H]1CC[C@](C)(CO)[C@@]1(C)CBr,1
C[C@@H]1CC[C@@H]2[C@H](C)[C@H](OC(=O)CCC(=O)NCCCC(=O)N[C@H](Cc3ccccc3)C(=O)O)O[C@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,1
O=C(COc1ccc(Br)cc1/C=N/NC(=O)C(=O)NC1CC1)Nc1cccc(Cl)c1Cl,1
O=C(NNc1nc(N2CCCCC2)nc(N2CCOCC2)n1)Nc1ccc([N+](=O)[O-])cc1,0
CCOc1cc(/C=N\NC(=O)c2ccc([N+](=O)[O-])cc2)cc(I)c1OCc1ccc2ccccc2c1,1
NNC(=O)c1ccccc1/N=C1\c2ccccc2NC1=O,0
COc1cc(C(=O)N/N=C/c2ccccc2Br)ccc1OCc1cccc(Br)c1,1
COc1cc(/C=N/NC(=O)c2ccc(-c3csc(Nc4ccc(C)cc4)n3)cc2)cc(Br)c1OC,1
CCc1nnsc1C(=O)NNC(=O)c1cc(C)oc1C,0
Cc1ccccc1C(=O)NNC(=O)CCCCNC(N)=O,0
Cn1c2ccccc2c2c(c1=O)[C@@H](c1ccc(F)c(Br)c1)C(C#N)=C(N)O2,1
Cc1cc(C)c(S(=O)(=O)NCC(=O)N/N=C/c2ccc(O)cc2)c(C)c1,0
Cc1cc(/C=N/NC(=O)COc2ccccc2)c(C)n1-c1ccc(C)c(C)c1,1
CC(C)C(=O)NNS(=O)(=O)c1c(F)cccc1F,0
Cc1ccc(C)c(N(CC(=O)N/N=C/c2ccc(OCC(=O)N3CCOCC3)cc2)S(C)(=O)=O)c1,0
O=C(N/N=C/c1nc2ccccc2n1Cc1ccc(Cl)cc1)c1ccncc1,1
COc1cc(/C=N/NC(=O)Cc2ccc(C)cc2C)ccc1OCc1ccc(F)cc1,1
Cc1ccc(NC(=O)/C(C#N)=C/c2cc([N+](=O)[O-])ccc2Sc2ncccn2)cc1,1
N#C/C(=C/c1ccc(OC(=O)c2ccc(Cl)cc2)cc1)C(=O)Nc1ccc(Cl)cc1,1
COC(=O)c1ccc(CNC(=O)[C@@H](C)Cl)cc1,0
C/C(=N\NC(N)=O)[C@@H]1CCc2ccccc2C1,0
Cc1ccc(/C=N/NC(=O)COc2ccc([N+](=O)[O-])cc2)cc1,1
C#CCOc1ccc(Br)cc1/C=C(\C#N)C(=O)N[C@@H](C)c1ccccc1,1
C=CCNC(=S)NNC(=O)c1ccc(Cl)c(Cl)c1,1
CC(C)Oc1ccc(C(=O)NNC(=O)c2ccncc2)cc1,1
N#C/C(C(=O)Nc1ccc(Cl)c(Cl)c1)=C1/S[C@H](Cc2ccc(F)cc2)C(=O)N1c1ccccc1,1
CC1=C(C=O)CCC2(C1)OCCO2,0
CCCS(=O)(=O)c1c(C(=O)NN=C/C=C\c2ccccc2)n2ccc3ccccc3c2c1S(=O)(=O)CCC,1
NCC#CCCl,0
COc1ccc(C(=O)Oc2c(Br)cc(/C=C(\C#N)C(=O)Nc3ccc(C)cc3[N+](=O)[O-])cc2OC)cc1,1
COC(=O)c1ccc([C@@H]2c3c(cc(C)n(CCc4ccccc4)c3=O)OC(N)=C2C#N)cc1,1
CCC(=O)NNC(=S)NCc1ccc(C)cc1,0
CCn1c(NNC(=O)c2ccccc2CN2C(=O)CNC2=O)nc2ccccc2c1=O,0
O=C(COc1cccc2ccccc21)NNC(=O)Cc1ccc(Cl)cc1,1
COc1cc(C(=O)Oc2ccccc2C=NNC(=O)c2c(C)onc2-c2ccccc2)cc(OC)c1OC,1
CC1(C)OC[C@@H]([C@H]2O[C@@H]3OC(C)(C)O[C@@H]3[C@H]2OCC(=O)NNC(=O)c2ccc3ccccc3c2O)O1,0
Cc1nn(C)c(F)c1/C=N/NC(=O)c1c(Cl)cnn1C,0
c1nnc(SC[Si]23OCN(CO2)CO3)[nH]1,0
N#C/C(=C/C1=Cc2ccccc2OC1)C(=O)NCc1cccnc1,1
C[C@@H]1CCCN(c2ccc(C(=O)NN(C)c3ccccc3)cc2[N+](=O)[O-])C1,1
CC(=O)N/N=C/c1ccc2c(c1)n(C)c(=O)n2C,0
N#C/C(=C/c1ccc(OCc2ccc([N+](=O)[O-])cc2)c(Br)c1)C(=O)Nc1cccc(Cl)c1Cl,1
COc1ccc2nc(/C(C#N)=C\c3ccc(OCc4ccc(Cl)cc4)c(I)c3)[nH]c2c1,1
CN(CC(=O)N/N=C/c1ccccc1[N+](=O)[O-])S(=O)(=O)c1ccc(F)cc1,0
C[C@@H](Oc1cccc(Cl)c1)C(=O)NNC(=O)c1nn(C)c(=O)c2ccccc21,0
COC(=O)COc1ccc(/C=N/NC(=O)c2ccccc2O)cc1,0
COc1ccc(/C=N/NC(=O)Cn2nnc3ccccc32)cc1OC,0
Cc1ccc(C(=O)CSC2=C(C#N)[C@@H](c3ccccc3Cl)C(C(=O)Nc3ccccc3)=C(C)N2)cc1,1
Cc1cccc(C(=O)N/N=C/c2ccc3ccccc3c2O)c1,1
Nc1ccccc1C(=O)N/N=C\c1ccco1,0
CC(C)[C@@H](Br)C(=O)NC(C)(C)C,1
O=C(/C=C\c1ccc(OCCCCl)cc1)c1ccccc1,1
CCOC(=O)C1=C(C)NC(=S)N[C@@H]1c1ccccc1OCC(=O)NN=Cc1ccc(-c2ccc(Br)cc2[N+](=O)[O-])o1,1
C[C@@]1(Br)CCS(=O)(=O)[C@@H]1Br,0
O=C1OC(=O)N2CC[C@H]12,0
BrCc1ccncc1,1
O=C(N/N=C/c1ccc(O)cc1)[C@H]1CCCNC1=O,0
NNC(=O)Cn1ccc(=O)c2ccc(C(F)(F)F)cc21,0
COc1ccc(NC(=O)[C@H](NNC(=O)[C@@H]2COc3ccccc3O2)c2ccccc2)cc1,1
O=C(Nc1ccccc1Cl)c1ccc(B(O)O)cc1Cl,1
C/C(=N/NC(N)=O)c1cccc(/C(C)=N\NC(N)=O)c1,0
NC(=O)COc1ccc(/C=N\NC(=O)c2nnn(-c3nonc3N)c2CSc2ccccc2)cc1,0
COC(=O)c1ccccc1C[C@H](Cl)C(=O)OC,0
O=C(N/N=C/c1cc(Br)ccc1OCc1ccc(Cl)cc1Cl)C(=O)Nc1ccc(F)cc1,1
CCOc1ccc(-c2csc(/C(C#N)=C\Nc3cc(C(=O)OC)cc(C(=O)OC)c3)n2)cc1,1
COC(=O)[C@H](C)CCCl,0
COc1ccc(N(C(=O)CCl)[C@H]2CCS(=O)(=O)C2)c(OC)c1,0
COc1cc(/C=N/NC(=O)c2ccc(C#N)cc2F)cc(I)c1OCc1ccc(Cl)cc1Cl,1
COc1cccc(C(=O)N2CCC(C(=O)N/N=C/c3ccccc3[N+](=O)[O-])CC2)c1,1
COc1ccc(Br)cc1/C=N\NC(=O)Cc1cccn1C,1
Cc1nc2c([nH]1)OC(N)=C(C#N)[C@@H]2c1cccc([N+](=O)[O-])c1,0
Cc1ccccc1C(=O)Oc1ccc(Br)cc1/C=N/NC(=O)CNS(=O)(=O)c1ccccc1,1
Cc1ccc(S(=O)(=O)Oc2ccc(/C=C(\C#N)C(=O)Nc3ccc(O)cc3)cc2Cl)cc1,1
O=C1[C@@H]2[C@H]3C[C@H]([C@@H]2C(=O)N1Cc1ccccc1)[C@H](Br)[C@@H]3O,0
Cc1cc(C)n2nc(C(=O)N/N=C/c3cc([N+](=O)[O-])ccc3O)nc2n1,0
CC1=C(C#N)O[C@H]2NC(=O)O[C@@H]2C1,0
CCOc1ccc(/C=C(\C#N)C(=O)Nc2ccc(OCc3ccccc3)cc2)cc1Br,1
CCC/C(=N\NC(=O)C(O)(c1ccc(C)cc1)c1ccc(C)cc1)c1ccccc1,1
CC/C(=N\NC(=O)c1cc(C(C)C)cc(C(C)C)c1O)c1cccs1,1
CCOc1ccc(C(O)(C(=O)N/N=C/c2cccc(F)c2)c2ccc(OCC)cc2)cc1,1
NNC(=O)c1ccc2c(c1)OCCCO2,0
C[C@H](NC(=O)/C(C#N)=C\c1c[nH]nc1-c1ccc(F)cc1)c1ccccc1,1
CCOC(=O)/C(C#N)=C/c1cc(C)n(-c2cccc(Br)c2)c1C,1
O=C([C@H]1[C@@H]2C[C@H]3[C@H](OC(=O)[C@@H]31)[C@@H]2Br)N1CCOCC1,0
CNC(=S)NNC(=O)c1ccc(OC)cc1,0
COCCNC(=O)/C(C#N)=C\c1ccc(CN(Cc2ccc(Cl)c(Cl)c2)S(=O)(=O)c2ccc(Cl)cc2)o1,1
COC(=O)c1ccc(NC(=O)/C(C#N)=C/c2ccc(OCC(=O)Nc3cccc(C)c3)cc2)cc1,1
CCCCn1c(CCC(=O)NNC(C)=O)nc2cc(S(=O)(=O)N3CCCC3)ccc21,0
N#C/C(=C/c1cc2c(cc1Br)OCO2)C(=O)Nc1ccc(F)cc1,1
Cn1nccc1C(=O)N/N=C\c1cc(Br)ccc1O,0
C[C@H](Cc1ccc2c(c1)OCO2)[C@H]1c2c(c3ccccc3oc2=O)OC(N)=C1C#N,1
N#C/C(=C\c1cc([N+](=O)[O-])c(Cl)cc1Cl)c1nc2ccccc2s1,1
ClCCCCCCCCc1ccccc1,1
NNC(=O)Cc1nnc(-c2cccc(Cl)c2)o1,0
COC(=O)C1=c2s/c(=C/c3cccc([N+](=O)[O-])c3)c(=O)n2C(N)=C(C#N)[C@@H]1c1cccc([N+](=O)[O-])c1,0
COON/C=C(\C)C(O)=S,0
CCOC(=O)/C(C#N)=C\c1ccc(OCC(=O)Nc2cccc([N+](=O)[O-])c2)c(OC)c1,1
C=CCOc1ccc(/C=C(\C#N)c2ccccc2F)cc1Br,1
CC(C)NNC(=O)[C@H](N)CCC(=O)O,0
CC(=NNC(=O)[C@@H](C)Oc1ccccc1[N+](=O)[O-])c1cccc(NC(=O)c2ccc(Cl)s2)c1,1
C[C@@H](NC(=O)CO[C@H]1[C@@H]([C@H]2COC(C)(C)O2)O[C@@H]2OC(C)(C)O[C@@H]21)C(=O)NNC(=O)c1cc2ccccc2cc1O,0
O=C(O)CN1CCCC[C@H]1CCl,0
Cc1cc(C(=O)NN=Cc2cccc(Oc3ccccc3)c2)c2ccccc2n1,1
CN(C)c1ccc(/C=C(/C#N)c2ccc(Cl)cc2)cc1Br,1
N#CC1=C(N)NC(=S)[C@@H](C(N)=O)[C@@H]1c1ccccc1,0
CCOC(=O)COc1ccc(Cl)cc1/C=N\NC(=O)COc1ccccc1[C@@H]1NC(=S)NC(C)=C1C(=O)OCC,1
O=C(COc1ccccc1Cl)N/N=C/c1coc2ccccc2c1=O,1
COc1cccc(C(=O)NC(=S)NNC(=O)c2cccs2)c1,0
CCCC(=O)N[C@H](NC(=S)NNC(=O)c1ccccc1O)C(Cl)(Cl)Cl,1
COc1ccccc1NS(=O)(=O)c1cccc(C(=O)NNC(=O)/C=C/c2cccc(Cl)c2)c1,1
COc1cccc(C(=O)NCC(=O)N/N=C/c2ccc([N+](=O)[O-])o2)c1,0
CC(C)(C)CNCc1cncc(B(O)O)c1,0
C/C(=N\NC(=O)CNC(=O)c1ccccc1Cl)c1ccc(O)cc1O,1
CN(C)C1CCN(C(=S)N=P(c2cccn2C)(c2ccccc2)c2ccccc2)CC1,1
Cc1ccc(/C(=C/C=C(C#N)C#N)N2CCN(C)CC2)cc1,1
Nc1nonc1C(=O)N/N=C\c1ccc(Cl)c([N+](=O)[O-])c1,0
Cc1cc(/C=N\NC(=O)c2cc3cc([N+](=O)[O-])ccc3o2)c(C)n1-c1ccccc1C,1
CCOc1cc(/C=C(\C#N)C(=O)Nc2cccc(C(F)(F)F)c2)cc(Br)c1Oc1ccc(C(F)(F)F)cc1[N+](=O)[O-],1
CC(C)[C@@H](C)/C=C/[C@@H](C)[C@@H]1CC[C@@H]2[C@]1(C)CC[C@@H]1[C@]3(C)CC[C@@H](O)C[C@]34C=C[C@]21OO4,1
CC(C)OC[C@H](O)CCl,0
O=C(CSc1ccc(Cl)cc1)N/N=C/c1cc2cc([N+](=O)[O-])ccc2nc1Cl,1
O/C=C(/Cl)CCl,0
CCCCOc1ccc(NC(=O)C(=O)N/N=C/c2cc(Br)ccc2OCC(=O)Nc2ccc(OC)cc2)cc1,1
COc1ccc(C=NNC(=O)CC(=O)NCCc2ccccc2)cc1OC,1
O=C(COc1ccccc1)NNC(=O)c1cccs1,0
CC[C@H](C)n1cc(/C=C(/C#N)C(=O)NC2CCCC2)c2ccccc21,1
COc1cc(/C=N/NC(=O)CC2(C)OCCO2)c([N+](=O)[O-])cc1OC,0
N#C/C(=C\c1cc(Cl)ccc1OCC(N)=O)C(=O)NCc1ccccc1,1
O=C(N/N=C/c1cccnc1)c1ccn(Cc2ccc(Cl)cc2)n1,1
COC(=O)N/N=C(\C)c1cccc(O)c1,0
CC(C)C(=O)Nc1ccc(C(=O)NNC(=O)[C@@H]2[C@H](C(=O)O)[C@H]3C=C[C@@]2(C)O3)cc1,0
O=C(N/N=C/c1ccc(O)cc1)c1cccc(O)c1,0
C=CCOc1ccccc1C(=O)NNC(=O)C1CC1,0
N[C@@H](CSS(=O)(=O)C[C@@H](N)C(=O)O)C(=O)O,0
N#Cc1ccccc1Cn1cc(/C=N\NC(=O)Cc2ccccc2[N+](=O)[O-])c2ccccc21,1
COc1ccccc1NC(=O)C(=O)N/N=C/c1ccccc1C(=O)O,0
CCOc1ccc(/C=N/NC(=O)Cc2cccn2C)cc1,1
COc1cc(/C=N/NC(=O)[C@H]2CCCN2S(=O)(=O)c2ccc(Cl)cc2)cc(Br)c1OCc1ccc(Br)cc1,1
CC(C)c1ccc([C@@H]2C(C#N)=C(SCC(=O)Nc3cc(C(F)(F)F)ccc3Cl)NC3=C2C(=O)CCC3)cc1,1
Cn1cc2cc(B(O)O)cnc2n1,0
COc1cccc(CC(=O)NNC(=O)c2ccc3c(c2)OCO3)c1,0
c1n[nH]nc1SSc1cn[nH]n1,0
NC(=O)c1noc(C(=O)c2ccccc2)c1NC(=O)CCl,0
Cc1cc2c(c(Br)c1C)O[C@@]1(C=C(C)OC(N)=C1C#N)N2,1
Cc1ccccc1NC(=O)COc1ccc(/C=N/NC(=O)c2cc(Br)c(O)c(Br)c2)cc1,1
Cc1ccc(S(=O)(=O)N2CCN(CC(=O)N/N=C/c3ccccc3OCC(=O)O)CC2)cc1,0
C=CCc1cc(/C=C(/C#N)C(=O)Nc2ccc(C)c(Cl)c2)cc(OC)c1OC,1
Cc1ccccc1NC(=O)NN(C)C,0
CCOC(=O)NNC(=O)[C@H]1CCCN1CC(=O)N1c2ccccc2CC[C@H]1C,0
CCOc1cc(/C=N/NC(=O)c2ccccc2NC(=O)c2ccc([N+](=O)[O-])cc2)ccc1OC(=O)c1ccccc1,1
CC(=O)N[C@H]1[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H](COC(C)=O)O[C@@H]1OCCCCCCCl,0
Cc1ccc(/C=N/NC(=O)[C@H](C)N(c2ccccc2)S(C)(=O)=O)c(C)c1C,1
O=C(NN=Cc1ccc(O)c(O)c1O)c1cccc(S(=O)(=O)N2CCCCC2)c1,0
O=C(O)[C@H](Cc1ccccc1)NC(=O)c1ccc(CBr)cc1,1
O=C(N/N=C/c1cc(Br)c(N2CCOCC2)o1)c1ccccn1,1
Cn1c2ccccc2sc1=NNC(=O)C(=O)Nc1ccccc1,0
Cc1ccccc1NC(=O)COc1ccc(/C=N/NC(=O)C(=O)Nc2ccc(F)cc2)cc1,1
COc1ccc(C(=O)NNC(=S)NC(=O)c2cccc(C)c2)cc1Br,1
C#CCn1c(C)c(/C=N/NC(=O)c2ccc(Br)cc2)c2ccccc21,1
CC1(C)C(=O)N[C@H]2CCCC[C@@H]2N1C(=O)CCl,0
Cc1ccc(NC(=O)/C(C#N)=C2/S[C@@H](Cc3cccc(Cl)c3Cl)C(=O)N2c2ccc(C)cc2)cc1,1
O=C(O)c1ccc(/C=N/NC(=O)c2cccc(N3Cc4ccccc4C3)c2)cc1,1
C=CCOc1ccc(C(=O)N/N=C\c2ccc(OC)c(Br)c2)cc1OC,1
COc1ccc(/C=C(/C#N)c2nc3ccccc3s2)cc1[N+](=O)[O-],1
CCc1cccc(CC)c1NC(=O)c1ccccc1N1C(=O)[C@H]2[C@H]3C[C@@H]([C@H](Br)[C@H]3Br)[C@H]2C1=O,1
C[C@@H](Cl)C(=O)N1CCN(c2ncccn2)CC1,0
O=C(O)[C@H](Br)I,0
O=C(N/N=C/c1cn(Cc2ccccc2Cl)c2ccccc12)c1ccccc1,1
N#C/C(=C/c1ccc2c(c1)OCO2)c1n[nH]c(N)c1C#N,0
Cc1ccc(/C=C(\C#N)C(=O)Nc2cccc(Cl)c2C)o1,1
CC(C)=NNC(=O)c1ccc(CSc2n[nH]c(=O)[nH]c2=O)cc1,0
CCOC(=O)/C(C#N)=C/Nc1ccc2c(c1)OCCCO2,1
Cc1ccc(Nc2nc(-c3ccc(C(=O)N/N=C/c4ccccc4OCc4ccc([N+](=O)[O-])cc4)cc3)cs2)cc1,1
COc1ccc(CC(=O)N2C[C@@H](C(=O)NN)Oc3ccccc32)cc1OC,0
COc1ccc(S(=O)(=O)N2CCCCCC2)cc1C(=O)OCC(=O)/C(C#N)=C(/C)N,0
COc1cc(OC)c(OC)cc1/C=C(\C#N)C(=O)Nc1cccc([N+](=O)[O-])c1,1
COC(=O)C1=C(CCl)NC(=O)N[C@H]1c1ccc(C)o1,0
COc1cccc([C@@H]2Nc3ccc(/C(C)=N/NC(=O)c4ccc(CSc5ccccc5)cc4)cc3[C@@H]3C=CC[C@@H]32)c1OC,1
O=C(Cl)c1cccnc1S,0
CCOC(=O)c1c(NC(=O)/C(C#N)=C/c2ccc(-c3ccc([N+](=O)[O-])cc3Cl)o2)sc2c1CCCC2,1
COc1ccc(NC(=O)C(=O)N/N=C/c2cn(-c3ccccc3)nc2-c2ccc(F)cc2)cc1,1
Cc1ccccc1NC(=O)/C(C#N)=C\c1cc([N+](=O)[O-])c(O)cc1O,1
O=C(Cc1csc(-c2ccc(F)cc2)n1)NNS(=O)(=O)c1ccccc1F,1
NNC(=O)C1CCN(Cc2ccccc2)CC1,0
CC(=NNC(=O)CCc1nnc(O)nc1O)c1ccc(F)cc1,0
COC(=O)C(C)(C)c1cccc(B(O)O)c1,0
Cc1c(/C=N/NC(=O)c2ccccc2N)c2ccccc2n1C,1
O=C(NCc1ccc(F)cc1)c1ccc(F)c(B(O)O)c1,0
Cc1nn2c(nc(C)c2C(=O)NN)s1,0
O=C(NN=Cc1ccc[nH]1)c1ccc([N+](=O)[O-])cc1,0
CC/C(=N\NC(=O)c1cc(-c2ccc(OC)cc2OC)nc2ccccc21)c1cccs1,1
C[C@@H](Br)C(=O)Cl,0
COC(=O)C1=CCC[C@H](C)[C@@]1(C)CC[C@H](O[Si](c1ccccc1)(c1ccccc1)C(C)(C)C)C(=O)OC(C)(C)C,1
Cn1nc(C(=O)NNC(=O)c2ccc[nH]c2=O)c2ccccc2c1=O,0
CCOc1cc(/C=C(\C#N)c2nc3cc(C)c(C)cc3[nH]2)cc(Br)c1OCC,1
O=C(N/N=C/c1c(O)ccc2ccccc21)c1cc(C23CC4CC(CC(C4)C2)C3)n[nH]1,1
COc1cccc(/C=C(/C#N)C(=O)Nc2ccccc2Cl)c1OCc1ccc(C(=O)O)cc1,1
COc1ccc(OC)c(N(CC(=O)N/N=C/c2cccc(C)c2)S(=O)(=O)c2ccc(OC)c(OC)c2)c1,1
C/C(CC(=O)NCc1ccccc1)=N\NC(=O)c1cnccn1,0
Cn1cc(C(=O)NNC(=O)c2ccccc2)c(C(F)(F)F)n1,0
C/C(=N\NC(=O)[C@@H]1C[C@H]1c1ccc(C)cc1)c1ccc(NC(=O)c2csc(C)c2C)cc1,1
C=CSS/C(=C\N(C=O)Cc1cnc(C)nc1N)CCO,1
CC1=NN(c2ccccc2C)C(=O)/C1=C/NNC(=O)C(=O)NN/C=C1\C(C)=NN(c2ccccc2C)C1=O,0
CC(C)(C)c1ccc(CC(=O)N/N=C/c2ccc(-c3cccc(Cl)c3Cl)o2)cc1,1
C#CCN1c2ccc(Br)cc2C(=NNC(=O)CC)C1=O,0
N#C/C(=C\c1ccccc1O)C(N)=O,0
CCOc1ccc2nc(Sc3ccc(/C=N/NC(=O)c4cccnc4)cc3[N+](=O)[O-])sc2c1,1
ClC1=C(Cl)[C@@]2(Cl)[C@@H]3[C@H]4C[C@@H](C[C@H]4Br)[C@H]3[C@@]1(Cl)C2(Cl)Cl,1
CCS(=O)(=O)N1CCC[C@@H](C(=O)NNC(=S)N[C@H]2C[C@H]3CC[C@H]2C3)C1,0
Nc1nonc1C(=O)N/N=C/c1cc(Br)cc([N+](=O)[O-])c1OCc1ccc(Cl)cc1Cl,1
COc1ccc(N2CCN(C(=O)CCl)CC2)cc1,0
O=C(NNC(=O)c1ccccc1)NNC(=O)C12CC3CC(CC(C3)C1)C2,0
O=C(CCn1c2ccccc2c2c1CCCC2)N/N=C1\C(=O)Nc2ccccc21,1
COC(=O)CC1=C(C(=O)OC)[C@@H](c2ccc(C(=O)OC)cc2)C(C#N)=C(N)O1,0
CC(C)NC(=O)C(=O)N/N=C/c1ccccc1OCC(=O)Nc1ccc(Cl)cc1Cl,1
CC(C)CCN1c2ccccc2C(=NNC(=O)CNc2ccccc2)C1=O,1
CC(/C=C/c1ccccc1)=N\NC(=O)CNc1cccc2ccccc21,1
CCOC(=O)N/N=C(/C)[C@@]12O[C@@H]1C[C@@H]1[C@@H]3CC=C4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@@]12C,1
Cc1cc(/C=N/NC(=O)COc2ccccc2Cl)c(C)n1-c1ccc(OCc2ccc(Cl)cc2)cc1,1
CN(c1ccc(C(=O)NN=C2CCN(C)CC2)cc1)S(C)(=O)=O,0
Cc1ccc(/C=N/NC(=O)[C@H]2CCCN(S(C)(=O)=O)C2)cc1,0
O=C(CCCC[C@@H]1SC[C@H]2NC(=O)N[C@@H]12)Oc1ccc([N+](=O)[O-])cc1,1
O=S(=O)(OCCCl)OCCCl,0
N#C/C(=C\c1cccc([N+](=O)[O-])c1)C(=O)NC[C@H]1CCCO1,0
COc1ccc(/C=N/NC(=O)Cn2nccc2C)cc1OCC(N)=O,0
CS(=O)(=O)SCCN,0
O=C(N/N=C/c1ccc([N+](=O)[O-])o1)[C@H](Cc1ccccc1)NS(=O)(=O)c1ccc(I)cc1,1
